FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_wind_2020.904,904,South Plains Wind Phase I,"First Wind O&M, LLC",IPP Non-CHP,Floydada,Floyd,Texas,79241,wind,200,Onshore Wind Turbine
powerplant_wind_2020.905,905,Pleasant Hill Wind Energy Project,Pleasant Hill Wind Energy LLC,IPP Non-CHP,Lorenzo,Crosby,Texas,79343,wind,20,Onshore Wind Turbine
powerplant_wind_2020.906,906,Oak Tree Energy,Consolidated Edison Development Inc.,IPP Non-CHP,Clark,Clark,South Dakota,57225,wind,19.5,Onshore Wind Turbine
powerplant_wind_2020.907,907,Logans Gap Wind LLC,Pattern Operators LP,IPP Non-CHP,Comanche,Comanche,Texas,76442,wind,200.1,Onshore Wind Turbine
powerplant_wind_2020.908,908,"Kay Wind, LLC",Southern Power Co,IPP Non-CHP,Newkirk,Kay,Oklahoma,74647,wind,299,Onshore Wind Turbine
powerplant_wind_2020.909,909,Palo Duro Wind,Palo Duro Wind,IPP Non-CHP,Perryton,Ochiltree,Texas,79070,wind,249.9,Onshore Wind Turbine
powerplant_wind_2020.910,910,Jett Creek Windfarm (Burnt River),Jett Creek,IPP Non-CHP,Huntington,Baker,Oregon,97907,wind,10,Onshore Wind Turbine
powerplant_wind_2020.911,911,Benson Creek Windfarm (Burnt River),Benson Creek,IPP Non-CHP,Huntington,Baker,Oregon,97907,wind,10,Onshore Wind Turbine
powerplant_wind_2020.912,912,Durbin Creek Windfarm (Burnt River),Durbin Creek,IPP Non-CHP,Huntington,Baker,Oregon,97907,wind,10,Onshore Wind Turbine
powerplant_wind_2020.913,913,Prospector Windfarm (Burnt River),Prospector,IPP Non-CHP,Huntington,Baker,Oregon,97907,wind,10,Onshore Wind Turbine
powerplant_wind_2020.914,914,Willow Spring Windfarm (Burnt River),Willow Spring,IPP Non-CHP,Huntington,Baker,Oregon,97907,wind,10,Onshore Wind Turbine
powerplant_wind_2020.915,915,Fowler Ridge IV Wind Farm LLC,Pattern Operators LP,IPP Non-CHP,Fowler,Benton,Indiana,47944,wind,150,Onshore Wind Turbine
powerplant_wind_2020.916,916,TX Jumbo Road Wind,"TX Jumbo Road Wind, LLC",IPP Non-CHP,Hereford,Deaf Smith,Texas,79045,wind,299.7,Onshore Wind Turbine
powerplant_wind_2020.917,917,Future Generation Wind,Consolidated Edison Solutions Inc,IPP Non-CHP,Plymouth,Plymouth,Massachusetts,2532,wind,7.9,Onshore Wind Turbine
powerplant_wind_2020.918,918,Jericho Rise Wind Farm LLC,Jericho Rise Wind Farm LLC,IPP Non-CHP,Chateaugay,Franklin,New York,12923,wind,77.7,Onshore Wind Turbine
powerplant_wind_2020.919,919,Adams Wind,MidAmerican Energy Co,Electric Utility,Lenox,Adams,Iowa,50851,wind,154.3,Onshore Wind Turbine
powerplant_wind_2020.920,920,Lightolier Wind I Turbine,Philips Lightolier,Industrial Non-CHP,Fall River,Bristol,Massachusetts,2702,wind,2,Onshore Wind Turbine
powerplant_wind_2020.921,921,Sendero,"Sendero Wind Energy, LLC",IPP Non-CHP,Hebbronville,Jim Hogg,Texas,78361,wind,78,Onshore Wind Turbine
powerplant_wind_2020.922,922,Campbell County Wind Farm,Consolidated Edison Development Inc.,IPP Non-CHP,Pollock,Campbell,South Dakota,57648,wind,97.8,Onshore Wind Turbine
powerplant_wind_2020.923,923,"Lindahl Wind Project, LLC","Enel Green Power NA, Inc.",IPP Non-CHP,Tioga,Williams,North Dakota,58852,wind,150,Onshore Wind Turbine
powerplant_wind_2020.924,924,NBC Field's Point Wind Farm,Narragansett Bay Commission,Commercial Non-CHP,Providence,Providence,Rhode Island,2905,wind,4.5,Onshore Wind Turbine
powerplant_wind_2020.925,925,"San Roman Wind I, LLC","Acciona Energy USA Global, LLC",IPP Non-CHP,Los Fresnos,Cameron,Texas,78566,wind,95.3,Onshore Wind Turbine
powerplant_wind_2020.926,926,Scituate Wind,Scituate Wind LLC,IPP Non-CHP,Scituate,Plymouth,Massachusetts,2066,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.927,927,Fairhaven Wind,Fairhaven Wind LLC,IPP Non-CHP,Fairhaven,Bristol,Massachusetts,2719,wind,3,Onshore Wind Turbine
powerplant_wind_2020.928,928,Green Pastures Wind I,"Green Pastures Wind I, LLC",IPP Non-CHP,Seymour,Baylor,Texas,76380,wind,150,Onshore Wind Turbine
powerplant_wind_2020.929,929,Green Pastures Wind II,"Green Pastures Wind II, LLC",IPP Non-CHP,Seymour,Knox,Texas,76380,wind,150,Onshore Wind Turbine
powerplant_wind_2020.930,930,Briscoe Wind Farm,Capital Dynamics,IPP Non-CHP,Silverton,Briscoe,Texas,79257,wind,150,Onshore Wind Turbine
powerplant_wind_2020.931,931,Kirkwood Wind Turbine,Kirkwood Community College,IPP Non-CHP,Cedar Rapids,Linn,Iowa,52404,wind,0.7,Onshore Wind Turbine
powerplant_wind_2020.932,932,"Valentine Wind, LLC","Valentine Wind, LLC",IPP Non-CHP,Valentine,Cherry,Nebraska,69201,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.933,933,Heartland Community College,Heartland Community College,Commercial Non-CHP,Normal,McLean,Illinois,61761,wind,1.7,Onshore Wind Turbine
powerplant_wind_2020.934,934,Bayonne MUA- Leitner-Poma Wind Turbine,"SUEZ North America, Inc",IPP Non-CHP,Bayonne,Hudson,New Jersey,7002,wind,0.1,Onshore Wind Turbine
powerplant_wind_2020.935,935,Tooele Army Depot,Tooele Army Depot,IPP Non-CHP,Tooele,Tooele,Utah,84074,wind,1.7,Onshore Wind Turbine
powerplant_wind_2020.936,936,Slate Creek Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Geuda Springs,Sumner,Kansas,67051,wind,150,Onshore Wind Turbine
powerplant_wind_2020.937,937,Milo Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Portales,Roosevelt,New Mexico,88130,wind,50,Onshore Wind Turbine
powerplant_wind_2020.938,938,CP Bloom Wind LLC,Capital Power Corporation,IPP Non-CHP,Minneola,Ford,Kansas,67865,wind,178.2,Onshore Wind Turbine
powerplant_wind_2020.939,939,Cardinal Point LLC,Capital Power Corporation,IPP Non-CHP,Sciota,McDonough,Illinois,61475,wind,150,Onshore Wind Turbine
powerplant_wind_2020.940,940,New Frontier Wind,Capital Power Corporation,IPP Non-CHP,Ruso,McHenry,North Dakota,58778,wind,100,Onshore Wind Turbine
powerplant_wind_2020.941,941,Rattlesnake Den,SunEdison LLC,IPP Non-CHP,Garden City,Glasscock,Texas,79739,wind,207.2,Onshore Wind Turbine
powerplant_wind_2020.942,942,Antrim Wind,Antrim Wind Energy LLC,IPP Non-CHP,Antrim,Hillsborough,New Hampshire,3801,wind,28.4,Onshore Wind Turbine
powerplant_wind_2020.943,943,Latigo Wind Park,"Sustainable Power Group, LLC",IPP Non-CHP,Monticello,San Juan,Utah,84535,wind,62.1,Onshore Wind Turbine
powerplant_wind_2020.944,944,"Desert Wind Farm, LLC",Avangrid Renewables LLC,IPP Non-CHP,Hertford,Perquimans,North Carolina,27944,wind,208,Onshore Wind Turbine
powerplant_wind_2020.945,945,Bearkat,"Bearkat Wind Energy 1, LLC",IPP Non-CHP,St. Lawrence,Glasscock,Texas,79739,wind,196.7,Onshore Wind Turbine
powerplant_wind_2020.946,946,Golden West Power Partners LLC,"Golden West Power Partners, LLC",IPP Non-CHP,Calhan,El Paso,Colorado,80808,wind,250,Onshore Wind Turbine
powerplant_wind_2020.947,947,Carousel Wind Farm LLC,"Carousel Wind Farm, LLC",IPP Non-CHP,Burlington,Kit Carson,Colorado,80807,wind,150,Onshore Wind Turbine
powerplant_wind_2020.948,948,"Grant Wind, LLC",Southern Power Co,IPP Non-CHP,Medford,Grant,Oklahoma,73759,wind,151.8,Onshore Wind Turbine
powerplant_wind_2020.949,949,Findlay Wind Farm,Findlay Wind Farm,Industrial Non-CHP,Findlay,Hancock,Ohio,45840,wind,3,Onshore Wind Turbine
powerplant_wind_2020.950,950,Golden Hills Wind,"Golden Hills Wind, LLC",IPP Non-CHP,Livermore,Alameda,California,94550,wind,85.9,Onshore Wind Turbine
powerplant_wind_2020.951,951,Los Vientos V Wind Power,"Los Vientos Windpower V, LLC",IPP Non-CHP,Rio Grande City,Starr,Texas,78582,wind,110,Onshore Wind Turbine
powerplant_wind_2020.952,952,"Cedar Bluff Wind, LLC","Cedar Bluff Wind, LLC",IPP Non-CHP,Brownwell,Ness,Kansas,67521,wind,198.6,Onshore Wind Turbine
powerplant_wind_2020.953,953,South Plains II,Novatus Energy,IPP Non-CHP,Lockney,Floyd,Texas,79241,wind,300,Onshore Wind Turbine
powerplant_wind_2020.954,954,Sunflower Wind Project,Novatus Energy,IPP Non-CHP,Mandan,Morton,North Dakota,10017,wind,104,Onshore Wind Turbine
powerplant_wind_2020.955,955,"Javelina Wind Energy, LLC","Javelina Wind Energy, LLC",IPP Non-CHP,Mirando City,Webb,Texas,78369,wind,249.7,Onshore Wind Turbine
powerplant_wind_2020.956,956,Harpster Wind,"OEE XVII, LLC",Commercial Non-CHP,Harpster,Wyandot,Ohio,43323,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.957,957,Zephyr Wind,"OEE XIX, LLC",Industrial Non-CHP,Findlay,Hancock,Ohio,45840,wind,4.5,Onshore Wind Turbine
powerplant_wind_2020.958,958,New Creek Wind,"New Creek Wind, LLC",IPP Non-CHP,New Creek,Grant,West Virginia,26743,wind,103,Onshore Wind Turbine
powerplant_wind_2020.959,959,Peak View Wind Farm,"Black Hills Colorado Electric, LLC",Electric Utility,Walsenburg,Huerfano,Colorado,81089,wind,60.8,Onshore Wind Turbine
powerplant_wind_2020.960,960,"Broadview Energy JN, LLC",Pattern Operators LP,IPP Non-CHP,Texico,Curry,New Mexico,88135,wind,181.7,Onshore Wind Turbine
powerplant_wind_2020.961,961,"Broadview Energy KW, LLC",Pattern Operators LP,IPP Non-CHP,Texico,Curry,New Mexico,88135,wind,142.6,Onshore Wind Turbine
powerplant_wind_2020.962,962,Cotton Plains Wind Farm,"Cotton Plains Wind I, LLC",IPP Non-CHP,Floydada,Floyd,Texas,79235,wind,50.4,Onshore Wind Turbine
powerplant_wind_2020.963,963,Rocksprings,"Rocksprings Val Verde Wind, LLC",IPP Non-CHP,Del Rio,Val Verde,Texas,78840,wind,149.3,Onshore Wind Turbine
powerplant_wind_2020.964,964,Frontier Windpower,"Frontier Windpower, LLC",IPP Non-CHP,Newkirk,Kay,Oklahoma,74647,wind,200,Onshore Wind Turbine
powerplant_wind_2020.965,965,Bluestem,"Bluestem Wind Energy, LLC",IPP Non-CHP,Beaver,Beaver,Oklahoma,73932,wind,198,Onshore Wind Turbine
powerplant_wind_2020.966,966,"Pioneer Wind Park, LLC","Sustainable Power Group, LLC",IPP Non-CHP,Glenrock,Converse,Wyoming,82637,wind,80,Onshore Wind Turbine
powerplant_wind_2020.967,967,Prairie Breeze II,Invenergy Services LLC,IPP Non-CHP,Elgin,Antelope,Nebraska,68636,wind,73.4,Onshore Wind Turbine
powerplant_wind_2020.968,968,Blue Cloud Wind Energy LLC,RWE Renewables Americas LLC,IPP Non-CHP,Sudan,Bailey,Texas,79371,wind,148.4,Onshore Wind Turbine
powerplant_wind_2020.969,969,Prairie Breeze III,Invenergy Services LLC,IPP Non-CHP,Elgin,Antelope,Nebraska,68636,wind,35.8,Onshore Wind Turbine
powerplant_wind_2020.970,970,"Grady Wind Energy Center, LLC",Pattern Operators LP,IPP Non-CHP,Clovis,Curry,New Mexico,88101,wind,220.5,Onshore Wind Turbine
powerplant_wind_2020.971,971,O'Brien Wind,MidAmerican Energy Co,Electric Utility,Primghar,O'Brien,Iowa,51245,wind,250.3,Onshore Wind Turbine
powerplant_wind_2020.972,972,"Ringer Hill Wind Farm, LLC",Ringer Hill Wind LLC,IPP Non-CHP,Salisbury,Somerset,Pennsylvania,15558,wind,38.3,Onshore Wind Turbine
powerplant_wind_2020.973,973,Electra Wind Farm,"Electra Wind, LLC",IPP Non-CHP,Oklaunion,Wilbarger,Texas,76364,wind,230,Onshore Wind Turbine
powerplant_wind_2020.974,974,Horse Creek Wind Farm,"Horse Creek Wind, LLC",IPP Non-CHP,Weinert,Haskell,Texas,76388,wind,230,Onshore Wind Turbine
powerplant_wind_2020.975,975,Ida Grove Wind,MidAmerican Energy Co,Electric Utility,Ida Grove,Ida,Iowa,51455,wind,301.1,Onshore Wind Turbine
powerplant_wind_2020.976,976,Brady II Wind Energy Center,"Brady Wind II, LLC",IPP Non-CHP,Dickinson,Stark,North Dakota,58601,wind,150,Onshore Wind Turbine
powerplant_wind_2020.977,977,Brady Wind Energy Center,"Brady Wind, LLC",IPP Non-CHP,Dickinson,Stark,North Dakota,58601,wind,150,Onshore Wind Turbine
powerplant_wind_2020.978,978,Old Settler Wind,"Old Settler Wind, LLC",IPP Non-CHP,Floydada,Floyd,Texas,79235,wind,151.2,Onshore Wind Turbine
powerplant_wind_2020.979,979,Pisgah Mountain Wind,"Pisgah Mountain, LLC",IPP Non-CHP,Clifton,Penobscot,Maine,4428,wind,9.1,Onshore Wind Turbine
powerplant_wind_2020.980,980,Bethel Wind Farm LLC,Southern Power Co,IPP Non-CHP,Dimmitt,Castro,Texas,79027,wind,276,Onshore Wind Turbine
powerplant_wind_2020.981,981,Paulding Wind Farm III,Paulding Wind Farm III LLC,IPP Non-CHP,Payne,Paulding,Ohio,45880,wind,100.8,Onshore Wind Turbine
powerplant_wind_2020.982,982,Green River Wind Farm,"Green River Wind Farm Phase 1, LLC",IPP Non-CHP,Deer Grove,Lee,Illinois,61243,wind,194.3,Onshore Wind Turbine
powerplant_wind_2020.983,983,Greenfield Wind - MT,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Fairfield,Teton,Montana,59436,wind,25,Onshore Wind Turbine
powerplant_wind_2020.984,984,"Tyler Bluff Wind Project, LLC",Southern Power Co,IPP Non-CHP,Muenster,Cooke,Texas,76252,wind,125.6,Onshore Wind Turbine
powerplant_wind_2020.985,985,Crowned Ridge Wind Energy Center,"Crowned Ridge Wind, LLC",IPP Non-CHP,Watertown,Codington,South Dakota,57201,wind,200.1,Onshore Wind Turbine
powerplant_wind_2020.986,986,Blazing Star Wind Farm 1,"Blazing Star Wind Farm, LLC",IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,200,Onshore Wind Turbine
powerplant_wind_2020.987,987,Crocker Wind Farm,"Crocker Wind Farm, LLC",IPP Non-CHP,Conde,Clark,South Dakota,57434,wind,200,Onshore Wind Turbine
powerplant_wind_2020.988,988,Wind GEM,"Wind GEM, LLC",IPP Non-CHP,Stuart,Adair,Iowa,50250,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.989,989,"Grant Plains Wind, LLC",Southern Power Co,IPP Non-CHP,Medford,Grant,Oklahoma,73759,wind,147.2,Onshore Wind Turbine
powerplant_wind_2020.990,990,Big Level Wind,Big Level Wind LLC,IPP Non-CHP,Hector Township,Potter,Pennsylvania,16943,wind,90,Onshore Wind Turbine
powerplant_wind_2020.991,991,"Great Western Wind Energy, LLC","EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Arnett,Ellis,Oklahoma,73832,wind,225,Onshore Wind Turbine
powerplant_wind_2020.992,992,Kelly Creek Wind Project,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Cabery,Ford,Illinois,60919,wind,184,Onshore Wind Turbine
powerplant_wind_2020.993,993,Rush Springs Wind,Rush Springs Wind Project,IPP Non-CHP,Marlow,Stephens,Oklahoma,73055,wind,249.9,Onshore Wind Turbine
powerplant_wind_2020.994,994,Voyager Wind I,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,131.1,Onshore Wind Turbine
powerplant_wind_2020.995,995,Rush Creek Wind,Public Service Co of Colorado,Electric Utility,Matheson,Elbert,Colorado,80830,wind,600,Onshore Wind Turbine
powerplant_wind_2020.996,996,"Ninnescah Wind Energy, LLC",Ninnescah Wind Energy LLC,IPP Non-CHP,Cunningham,Pratt,Kansas,67035,wind,208.3,Onshore Wind Turbine
powerplant_wind_2020.997,997,Kingman Wind,"Kingman Wind Energy, LLC",IPP Non-CHP,Cunningham,Pratt,Kansas,67035,wind,200,Onshore Wind Turbine
powerplant_wind_2020.998,998,"Javelina Wind Energy II, LLC","Javelina Wind Energy II, LLC",IPP Non-CHP,MIRANDO,Webb,Texas,78369,wind,200,Onshore Wind Turbine
powerplant_wind_2020.999,999,Rock Creek Wind Project,"Enel Green Power NA, Inc.",IPP Non-CHP,Tarkio,Atchison,Missouri,64491,wind,300,Onshore Wind Turbine
powerplant_wind_2020.1000,1000,"Salt Fork Wind Project, LLC",Southern Power Co,IPP Non-CHP,Clarendon,Donley,Texas,79226,wind,174,Onshore Wind Turbine
powerplant_wind_2020.1001,1001,Osborn Wind Energy,Osborn Wind Energy LLC,IPP Non-CHP,Stewartsville,DeKalb,Missouri,64490,wind,195.8,Onshore Wind Turbine
powerplant_wind_2020.1002,1002,"Cimarron Bend Wind Project I, LLC","Cimarron Bend Wind Project I, LLC",IPP Non-CHP,Minneola,Clark,Kansas,67831,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1003,1003,"Cimarron Bend Wind Project II, LLC","Cimarron Bend Wind Project II, LLC",IPP Non-CHP,Minneola,Clark,Kansas,67831,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1004,1004,Western Plains Wind Farm,"Evergy Kansas Central, Inc",Electric Utility,Spearville,Ford,Kansas,67863,wind,280.6,Onshore Wind Turbine
powerplant_wind_2020.1005,1005,Wind Colebrook South,Wind Colebrook South,IPP Non-CHP,Colebrook,Litchfield,Connecticut,6021,wind,1,Onshore Wind Turbine
powerplant_wind_2020.1006,1006,"Rattlesnake Power, LLC","Rattlesnake Power, LLC",IPP Non-CHP,Brady,McCulloch,Texas,76858,wind,160,Onshore Wind Turbine
powerplant_wind_2020.1007,1007,Astra Wind Farm,Astra Wind LLC,IPP Non-CHP,Happy,Randall,Texas,79042,wind,163,Onshore Wind Turbine
powerplant_wind_2020.1008,1008,Equity Industrial Turbines,Equity Industrial Turbines,IPP Non-CHP,Gloucester,Essex,Massachusetts,1930,wind,4,Onshore Wind Turbine
powerplant_wind_2020.1009,1009,Prairie Wind Farm,MidAmerican Energy Co,Electric Utility,Montezuma,Mahaska,Iowa,50171,wind,168,Onshore Wind Turbine
powerplant_wind_2020.1010,1010,"Deerfield Wind Energy, LLC","Deerfield Wind Energy, LLC",IPP Non-CHP,Kinde,Huron,Michigan,48455,wind,149,Onshore Wind Turbine
powerplant_wind_2020.1011,1011,Willow Springs Wind Farm,"Willow Springs Windfarm, LLC",IPP Non-CHP,Weinert,Haskell,Texas,76388,wind,250,Onshore Wind Turbine
powerplant_wind_2020.1012,1012,Dermott Wind,RWE Renewables Americas LLC,IPP Non-CHP,Snyder,Scurry,Texas,79549,wind,253,Onshore Wind Turbine
powerplant_wind_2020.1013,1013,"Oliver Wind III, LLC","Oliver Wind III, LLC",IPP Non-CHP,Mandan,Morton,North Dakota,58554,wind,99.3,Onshore Wind Turbine
powerplant_wind_2020.1014,1014,Green Energy Machine,"Green Energy Machine, LLC",IPP Non-CHP,Anita,Cass,Iowa,50849,wind,1.7,Onshore Wind Turbine
powerplant_wind_2020.1015,1015,CCC Hastings Wind Turbine,"CCC Hastings Renewable Energy, LLC",IPP Non-CHP,Hastings,Adams,Nebraska,68901,wind,1.7,Onshore Wind Turbine
powerplant_wind_2020.1016,1016,Creston Ridge Wind Farm,"Creston Ridge, LLC",IPP Non-CHP,Creston,Platte,Nebraska,68631,wind,6.8,Onshore Wind Turbine
powerplant_wind_2020.1017,1017,Buckthorn Wind Project,"Buckthorn Wind Project, LLC",IPP Non-CHP,Mingus,Erath,Texas,76463,wind,100.5,Onshore Wind Turbine
powerplant_wind_2020.1018,1018,Santa Rita Wind Energy,"BHE Renewables, LLC",IPP Non-CHP,Big Lake,Reagan,Texas,76932,wind,300,Onshore Wind Turbine
powerplant_wind_2020.1019,1019,Sterling I Wind Farm,AEM Wind LLC,IPP Non-CHP,Tatum,Lea,New Mexico,88267,wind,29.9,Onshore Wind Turbine
powerplant_wind_2020.1020,1020,Cactus Flats Wind Energy Project,Southern Power Co,IPP Non-CHP,Eden,Concho,Texas,76837,wind,150,Onshore Wind Turbine
powerplant_wind_2020.1021,1021,"WED Portsmouth One, LLC","WED Portsmouth One, LLC",IPP Non-CHP,Portsmouth,Newport,Rhode Island,2852,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.1022,1022,Whirlpool Corporation - Ottawa Wind Farm,OEE XXIV LLC,Industrial Non-CHP,Ottawa,Putnam,Ohio,45875,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.1023,1023,Whirlpool Corporation - Marion Wind Farm,OEE XXIII LLC,Industrial Non-CHP,Marion,Marion,Ohio,43302,wind,4.5,Onshore Wind Turbine
powerplant_wind_2020.1024,1024,Pattern Santa Isabel LLC,Pattern Operators LP,IPP Non-CHP,Santa Isabel,Santa Isabel,Puerto Rico,757,wind,75,Onshore Wind Turbine
powerplant_wind_2020.1025,1025,Deerfield Wind LLC,Avangrid Renewables LLC,IPP Non-CHP,Searsburg,Bennington,Vermont,5363,wind,30,Onshore Wind Turbine
powerplant_wind_2020.1026,1026,Twin Buttes II Wind,Avangrid Renewables LLC,IPP Non-CHP,Lamar,Prowers,Colorado,81052,wind,75,Onshore Wind Turbine
powerplant_wind_2020.1027,1027,Coyote Ridge,Coyote Ridge LLC,IPP Non-CHP,Brookings,Brookings,South Dakota,57006,wind,98,Onshore Wind Turbine
powerplant_wind_2020.1028,1028,Seward Wind Farm,Seward Wind LLC,IPP Non-CHP,Seward,Seward,Nebraska,68434,wind,1.7,Onshore Wind Turbine
powerplant_wind_2020.1029,1029,Foundation CDCR LAC,"Foundation CA Fund VIII Manager, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.1030,1030,Foundation Scheid Vineyards,"Foundation CA Fund VIII Manager, LLC",IPP Non-CHP,Greenfield,Monterey,California,93927,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.1031,1031,Saratoga Wind Farm,Madison Gas & Electric Co,Electric Utility,Lime Springs,Howard,Iowa,52155,wind,66,Onshore Wind Turbine
powerplant_wind_2020.1032,1032,Orient Wind Farm,MidAmerican Energy Co,Electric Utility,Orient,Adair,Iowa,50849,wind,500.8,Onshore Wind Turbine
powerplant_wind_2020.1033,1033,Beaver Creek Wind,MidAmerican Energy Co,Electric Utility,Ogden,Boone,Iowa,50212,wind,340,Onshore Wind Turbine
powerplant_wind_2020.1034,1034,Pine River Wind Park,DTE Electric Company,Electric Utility,Shepherd,Isabella,Michigan,48883,wind,161.3,Onshore Wind Turbine
powerplant_wind_2020.1035,1035,Punta Lima Wind Farm,"Punta Lima Wind Farm, LLC",IPP Non-CHP,Naguabo,Naguabo,Puerto Rico,718,wind,23.4,Onshore Wind Turbine
powerplant_wind_2020.1036,1036,Big Timber Wind Farm,Consolidated Edison Development Inc.,IPP Non-CHP,Big Timber,Sweet Grass,Montana,59011,wind,25,Onshore Wind Turbine
powerplant_wind_2020.1037,1037,Flat Top Wind I,"Flat Top Wind I, LLC",IPP Non-CHP,Mullin,Mills,Texas,76864,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1038,1038,Redbed Plains Wind Farm,Redbed Plains Wind Farm LLC,IPP Non-CHP,Tuttle,Grady,Oklahoma,73089,wind,99.1,Onshore Wind Turbine
powerplant_wind_2020.1039,1039,Golden Hills North Wind Energy Center,"Golden Hills Interconnection Wind, LLC",IPP Non-CHP,Livermore,Alameda,California,94551,wind,46,Onshore Wind Turbine
powerplant_wind_2020.1040,1040,Rock Falls Wind Farm LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Braman,Kay,Oklahoma,74632,wind,154.5,Onshore Wind Turbine
powerplant_wind_2020.1041,1041,Thunder Ranch Wind Project,"Thunder Ranch Wind Project, LLC",IPP Non-CHP,Marland,Noble,Oklahoma,74644,wind,297.8,Onshore Wind Turbine
powerplant_wind_2020.1042,1042,Red Dirt Wind Project,"Red Dirt Wind Project, LLC",IPP Non-CHP,Hennessy,Kingfisher,Oklahoma,73742,wind,299.3,Onshore Wind Turbine
powerplant_wind_2020.1043,1043,Bluff Point Wind Facility,"Bluff Point Wind, LLC",IPP Non-CHP,Portland,Jay,Indiana,47371,wind,119.7,Onshore Wind Turbine
powerplant_wind_2020.1044,1044,Hog Creek Wind Project,Hog Creek Wind Project LLC,IPP Non-CHP,Ada,Hardin,Ohio,45810,wind,66,Onshore Wind Turbine
powerplant_wind_2020.1045,1045,Karankawa Wind LLC,Avangrid Renewables LLC,IPP Non-CHP,Mathis,San Patricio,Texas,79019,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1046,1046,Otter Creek Wind Farm LLC,Avangrid Renewables LLC,IPP Non-CHP,Osage,LaSalle,Illinois,61321,wind,150,Onshore Wind Turbine
powerplant_wind_2020.1047,1047,Valfilm Wind Project,OEE XXV LLC,Industrial Non-CHP,Findlay,Hancock,Ohio,45840,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1048,1048,Red Pine Wind Project,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Ivanhoe,Lincoln,Minnesota,56142,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1049,1049,Foard City Wind,"Foard City Wind, LLC",IPP Non-CHP,Crowell,Foard,Texas,79227,wind,350.3,Onshore Wind Turbine
powerplant_wind_2020.1050,1050,Cottonwood Wind Energy Center,Cottonwood Wind Project,IPP Non-CHP,Blue Hill,Webster,Nebraska,68930,wind,89.7,Onshore Wind Turbine
powerplant_wind_2020.1051,1051,Gopher Creek Wind Farm,Fluvanna Wind Energy 2 LLC,IPP Non-CHP,Fluvanna,Borden,Texas,79517,wind,158,Onshore Wind Turbine
powerplant_wind_2020.1052,1052,Foundation California Training Facility,"Foundation CA Fund IX Manager, LLC",IPP Non-CHP,Soledad,Monterey,California,93960,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.1053,1053,Foundation Mann Packing,"Foundation CA Fund IX Manager, LLC",IPP Non-CHP,Gonzales,Monterey,California,93926,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.1054,1054,Foundation SaIinas Valley State Prison,"Foundation CA Fund IX Manager, LLC",IPP Non-CHP,Soledad,Monterey,California,93960,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.1055,1055,Fort Hays State University Wind Farm,Fort Hays State University,Commercial Non-CHP,Hays,Ellis,Kansas,67601,wind,4,Onshore Wind Turbine
powerplant_wind_2020.1056,1056,Upland Prairie,Interstate Power and Light Co,Electric Utility,Spencer,Clay,Iowa,51301,wind,299.3,Onshore Wind Turbine
powerplant_wind_2020.1057,1057,English Farms,Interstate Power and Light Co,Electric Utility,Montezuma,Poweshiek,Iowa,50171,wind,169.9,Onshore Wind Turbine
powerplant_wind_2020.1058,1058,Voyager Wind II,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,128.7,Onshore Wind Turbine
powerplant_wind_2020.1059,1059,Voyager Wind III,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,43.2,Onshore Wind Turbine
powerplant_wind_2020.1060,1060,Voyager Wind IV,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,21.6,Onshore Wind Turbine
powerplant_wind_2020.1061,1061,UL Advanced Wind Turbine Test Facility,West Texas A&M University,Commercial Non-CHP,Canyon,Randall,Texas,79015,wind,3.5,Onshore Wind Turbine
