FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_coal_2020.227,227,Archer Daniels Midland Cedar Rapids,Archer Daniels Midland Co,Industrial CHP,Cedar Rapids,Linn,Iowa,52406,coal,295,Conventional Steam Coal; Natural Gas Fired Combustion Turbine;
powerplant_coal_2020.228,228,Archer Daniels Midland Decatur,Archer Daniels Midland Co,Industrial CHP,Decatur,Macon,Illinois,62526,coal,335,Conventional Steam Coal
powerplant_coal_2020.229,229,Tate & Lyle Decatur Plant Cogen,Tate & Lyle Ingredients Americas Inc,Industrial CHP,Decatur,Macon,Illinois,62525,coal,62,Conventional Steam Coal
powerplant_coal_2020.230,230,Canton North Carolina,Blue Ridge Paper Products Inc,Industrial CHP,Canton,Haywood,North Carolina,28716,coal,52.5,Conventional Steam Coal
powerplant_coal_2020.231,231,Utility Plants Section,Doyon Utilities - Ft. Wainwright,Electric Utility,Fort Wainwright,Fairbanks North Star,Alaska,99703,coal,22.1,Conventional Steam Coal
powerplant_coal_2020.232,232,University of Notre Dame,University of Notre Dame,Commercial CHP,Notre Dame,St Joseph,Indiana,46556,coal,39.4,Conventional Steam Coal; Natural Gas Steam Turbine; Natural Gas Fired Combustion Turbine; Petroleum Liquids;
powerplant_coal_2020.233,233,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Commercial CHP,Eielson AFB,Fairbanks North Star,Alaska,99702,coal,27.4,Conventional Steam Coal; Petroleum Liquids;
powerplant_coal_2020.234,234,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),Industrial CHP,Spring Grove,York,Pennsylvania,17362,coal,85,Wood/Wood Waste Biomass; Conventional Steam Coal; Natural Gas Steam Turbine
powerplant_coal_2020.235,235,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,Industrial CHP,Kingsport,Sullivan,Tennessee,37662,coal,194.3,Conventional Steam Coal; Natural Gas Steam Turbine;
powerplant_coal_2020.236,236,Westwood Generation LLC,"Rausch Creek Generation, LLC",IPP Non-CHP,Tremont,Schuylkill,Pennsylvania,17981,coal,30,Conventional Steam Coal
powerplant_coal_2020.237,237,University of Alaska Fairbanks,University of Alaska,Commercial CHP,Fairbanks,Fairbanks North Star,Alaska,99775,coal,35.7,Conventional Steam Coal; Petroleum Liquids;
powerplant_coal_2020.238,238,Panther Creek Energy Facility,"Panther Creek Power Operating, LLC",IPP Non-CHP,Nesquehoning,Carbon,Pennsylvania,18240,coal,83,Conventional Steam Coal
powerplant_coal_2020.239,239,TES Filer City Station,TES Filer City Station LP,IPP CHP,Filer City,Manistee,Michigan,49634,coal,60,Conventional Steam Coal
powerplant_coal_2020.240,240,Northampton Generating Company LP,"EIF Northampton GP, LLC",IPP CHP,Northampton,Northampton,Pennsylvania,18067,coal,112,Conventional Steam Coal
powerplant_coal_2020.241,241,Sunnyside Cogen Associates,Sunnyside Cogeneration Assoc,IPP Non-CHP,Sunnyside,Carbon,Utah,84539,coal,51,Conventional Steam Coal
powerplant_coal_2020.242,242,Scrubgrass Generating Plant,Scrubgrass Generating Company LP,IPP Non-CHP,Kennerdell,Venango,Pennsylvania,16374,coal,84.6,Conventional Steam Coal
powerplant_coal_2020.243,243,Indiantown Cogeneration LP,Florida Power & Light Co,Electric Utility,Indiantown,Martin,Florida,34956,coal,330,Conventional Steam Coal
powerplant_coal_2020.244,244,Iowa State University,Iowa State University,Commercial CHP,Ames,Story,Iowa,50011,coal,46.2,Conventional Steam Coal
powerplant_coal_2020.245,245,American Crystal Sugar Hillsboro,American Crystal Sugar Co,Industrial CHP,Hillsboro,Traill,North Dakota,58045,coal,13.3,Conventional Steam Coal
powerplant_coal_2020.246,246,American Crystal Sugar Moorhead,American Crystal Sugar Co,Industrial CHP,Moorhead,Clay,Minnesota,56560,coal,5,Conventional Steam Coal
powerplant_coal_2020.247,247,American Crystal Sugar Crookston,American Crystal Sugar Co,Industrial CHP,Crookston,Polk,Minnesota,56716,coal,6.5,Conventional Steam Coal
powerplant_coal_2020.248,248,American Crystal Sugar Drayton,American Crystal Sugar Co,Industrial CHP,Drayton,Pembina,North Dakota,58225,coal,6,Conventional Steam Coal
powerplant_coal_2020.249,249,American Crystal Sugar East Grand Forks,American Crystal Sugar Co,Industrial CHP,East Grand Forks,Polk,Minnesota,56721,coal,7.5,Conventional Steam Coal
powerplant_coal_2020.250,250,Univ of NC Chapel Hill Cogen Facility,University of North Carolina,Commercial CHP,Chapel Hill,Orange,North Carolina,27599,coal,32.3,Conventional Steam Coal; Petroleum Liquids;
powerplant_coal_2020.251,251,Birchwood Power,Birchwood Power Partners LP,IPP Non-CHP,King George,King George,Virginia,22485,coal,237.9,Conventional Steam Coal
powerplant_coal_2020.252,252,General Chemical,Tata Chemicals Partners,Industrial CHP,Green River,Sweetwater,Wyoming,82935,coal,30,Conventional Steam Coal
powerplant_coal_2020.253,253,Southern Minnesota Beet Sugar,Southern Minnesota Beet Sugar,Industrial CHP,Renville,Renville,Minnesota,56284,coal,7.5,Conventional Steam Coal
powerplant_coal_2020.254,254,Ingredion Incorporated,Ingredion Inc - Illinois,Industrial CHP,Bedford Park,Cook,Illinois,60501,coal,51,Conventional Steam Coal; Natural Gas Fired Combustion Turbine;
powerplant_coal_2020.255,255,St Nicholas Cogen Project,Schuylkill Energy Resource Inc,IPP CHP,Shenandoah,Schuylkill,Pennsylvania,17976,coal,86,Conventional Steam Coal
powerplant_coal_2020.256,256,University of Iowa Main Power Plant,University of Iowa,Commercial CHP,Iowa City,Johnson,Iowa,52242,coal,30.7,Conventional Steam Coal; Natural Gas Internal Combustion Engine; Petroleum Liquids
powerplant_coal_2020.257,257,Neenah Paper Munising Mill,Neenah Paper Michigan Inc.,Industrial CHP,Munising,Alger,Michigan,49862,coal,5.8,Conventional Steam Coal
powerplant_coal_2020.258,258,Red Hills Generating Facility,"Choctaw Generation L.P, L.L.L.P.",IPP Non-CHP,Ackerman,Choctaw,Mississippi,39735,coal,440,Conventional Steam Coal
powerplant_coal_2020.259,259,Wygen 1,,IPP Non-CHP,Gillette,Campbell,Wyoming,82718,coal,85,Conventional Steam Coal
powerplant_coal_2020.260,260,Hardin Generator Project,Heorot Power Management,IPP Non-CHP,Hardin,Big Horn,Montana,59034,coal,107,Conventional Steam Coal
powerplant_coal_2020.261,261,Prairie State Generating Station,Prairie State Generating Co LLC,IPP Non-CHP,Marissa,St Clair,Illinois,62257,coal,1630,Conventional Steam Coal
powerplant_coal_2020.262,262,Elm Road Generating Station,Wisconsin Electric Power Co,Electric Utility,Oak Creek,Milwaukee,Wisconsin,53154,coal,1263.3,Conventional Steam Coal
powerplant_coal_2020.263,263,TS Power Plant,"Nevada Gold Energy, LLC",IPP Non-CHP,Battle Mountain,Eureka,Nevada,89820,coal,218.4,Conventional Steam Coal
powerplant_coal_2020.264,264,Wygen 2,"Black Hills Power, Inc. d/b/a",Electric Utility,Gillette,Campbell,Wyoming,82718,coal,90,Conventional Steam Coal
powerplant_coal_2020.265,265,Plum Point Energy Station,NRG Energy Services - Plum Point,IPP Non-CHP,Osceola,Mississippi,Arkansas,72370,coal,680,Conventional Steam Coal
powerplant_coal_2020.266,266,John W Turk Jr Power Plant,Southwestern Electric Power Co,Electric Utility,Fulton,Hempstead,Arkansas,71838,coal,650,Conventional Steam Coal
powerplant_coal_2020.267,267,Wygen III,"Black Hills Power, Inc. d/b/a",Electric Utility,Gillette,Campbell,Wyoming,82718,coal,100,Conventional Steam Coal
powerplant_coal_2020.268,268,Dry Fork Station,Basin Electric Power Coop,Electric Utility,Gillette,Campbell,Wyoming,82732,coal,390,Conventional Steam Coal
powerplant_coal_2020.269,269,Sandy Creek Energy Station,Sandy Creek Energy Associates LP,IPP Non-CHP,Riesel,McLennan,Texas,76682,coal,932.6,Conventional Steam Coal
powerplant_coal_2020.270,270,Longview Power Plant,"Longview Power, LLC",IPP Non-CHP,Maidsville,Monongalia,West Virginia,26541,coal,710,Conventional Steam Coal
powerplant_coal_2020.271,271,Spiritwood Station,Great River Energy,Electric Utility,Spiritwood,Stutsman,North Dakota,58481,coal,60.2,Conventional Steam Coal
powerplant_coal_2020.272,272,Virginia City Hybrid Energy Center,Virginia Electric & Power Co,Electric Utility,St. Paul,Wise,Virginia,24283,coal,610,Conventional Steam Coal
powerplant_coal_2020.273,273,Archer Daniels Midland Columbus,Archer Daniels Midland Co,Industrial CHP,Columbus,Platte,Nebraska,68601,coal,61,Conventional Steam Coal
powerplant_coal_2020.274,274,Sidney MT Plant,Sidney Sugars Incorporated,Industrial CHP,Sidney,Richland,Montana,59270,coal,4,Conventional Steam Coal
powerplant_coal_2020.275,275,Genesis Alkali,"Genesis Alkali, LLC",Industrial CHP,Green River,Sweetwater,Wyoming,82935,coal,41,Conventional Steam Coal
powerplant_coal_2020.276,276,SIUC,Southern Illinois University Carbondale,Commercial CHP,Carbondale,Jackson,Illinois,62901,coal,4.4,Conventional Steam Coal; Petroleum Liquids;
powerplant_coal_2020.277,277,Western Sugar Coop - Scottsbluff,Western Sugar Cooperative,Industrial Non-CHP,Scottsbluff,Scotts Bluff,Nebraska,69361,coal,5,Conventional Steam Coal
powerplant_coal_2020.278,278,Wausau Paper Middletown,Wausau Paper Middletown,Industrial CHP,Middletown,Butler,Ohio,45042,coal,7.5,Conventional Steam Coal
powerplant_coal_2020.279,279,MSC Sebewaing,Michigan Sugar Company,Industrial CHP,Sebewaing,Huron,Michigan,48759,coal,0,Conventional Steam Coal
powerplant_coal_2020.280,280,Western Sugar Coop- Ft Morgan,Western Sugar Cooperative,Industrial CHP,Fort Morgan,Morgan,Colorado,80701,coal,3,Conventional Steam Coal
powerplant_coal_2020.281,281,AES Puerto Rico,AES Puerto Rico LP,IPP Non-CHP,Guayama,Guayama,Puerto Rico,785,coal,454.4,Conventional Steam Coal
powerplant_coal_2020.282,282,Western Sugar Cooperative - Billings,Western Sugar Cooperative  - Billings,Industrial CHP,Billings,Yellowstone,Montana,59101,coal,1.5,Conventional Steam Coal
